protein,gene_symbol,display_label,cluster,mean_value,sd_value,max_abs_value,non_na_fraction
Q96SL1,SLC49A4,SLC49A4,Cluster_4,-0.029075550870950845,0.3118442523526672,2.1148487758388264,1.0
O95183,VAMP5,VAMP5,Cluster_4,0.06087581445177648,0.38127727614813295,2.114712823687644,1.0
Q9C0K7,STRADB,STRADB,Cluster_4,-0.15198469353676797,0.40353030539559015,2.1097405810426366,1.0
Q15120,PDK3,PDK3,Cluster_4,0.07664729077077778,0.3887314457494113,2.109380891666237,1.0
P11474,ESRRA,ESRRA,Cluster_4,-0.08803347143755766,0.3450124741749398,2.108242778074324,1.0
Q9NV79,PCMTD2,PCMTD2,Cluster_4,0.3904654779323934,0.6286148042984909,2.1069740871818645,1.0
Q9Y2F5,ICE1,ICE1,Cluster_4,-0.5845521739916414,0.5246748764452372,2.1058302603749475,1.0
Q96Q89,KIF20B,KIF20B,Cluster_4,-0.34470755408402504,0.3772782673224716,2.105451698030876,1.0
Q9P0U3,SENP1,SENP1,Cluster_4,-0.12087322107289236,0.3730314245870996,2.103649902921255,1.0
Q6ZMB5,TMEM184A,TMEM184A,Cluster_4,0.38276036287856274,0.6738459581274917,2.103197240317636,1.0
Q9UQ88,CDK11A,CDK11A,Cluster_4,-0.5841492720437811,0.6394764652426649,2.1030791736000616,1.0
P52630,STAT2,STAT2,Cluster_4,-0.09556087494691001,0.344830744330887,2.101458369365787,1.0
O14524,NEMP1,NEMP1,Cluster_4,-0.11278700803076115,0.3285557166404974,2.0997756594619723,1.0
P0DPD7,EEF1AKMT4,EEF1AKMT4,Cluster_4,-0.5591861443865972,0.8818998962615542,2.0987493358710623,1.0
Q9BTK6,PAGR1,PAGR1,Cluster_4,0.13596356431256337,0.5310753015562252,2.098509613278744,1.0
P17021,ZNF17,ZNF17,Cluster_4,0.3908522429254619,0.6567184932842358,2.098360644061403,1.0
P62750,RPL23A,RPL23A,Cluster_4,-0.40004315946834407,0.38714720952435405,2.098268631653667,1.0
Q8IW41,MAPKAPK5,MAPKAPK5,Cluster_4,0.07133568567116295,0.486530006898537,2.097775503022838,1.0
P03886,MT-ND1,MT-ND1,Cluster_4,0.08071054397777423,0.25990217150382827,2.0973581811699127,1.0
Q14511,NEDD9,NEDD9,Cluster_4,0.2173540337145132,0.34915020864591906,2.096927351184938,1.0
P10636,MAPT,MAPT,Cluster_4,-0.1193451237624437,0.35071432584150153,2.095453036269074,1.0
Q13163,MAP2K5,MAP2K5,Cluster_4,-0.014433030183054515,0.5161979987036607,2.0947833217298992,1.0
Q4W5G0,TIGD2,TIGD2,Cluster_4,0.04079631610241588,0.5597691166536426,2.092303233094281,1.0
A0AVF1,IFT56,IFT56,Cluster_4,0.12034736937323116,0.43413410057330093,2.091234485537207,1.0
O15063,GARRE1,GARRE1,Cluster_4,-0.024624782290277276,0.2925853595859395,2.090010277425451,1.0
Q9BYT3,STK33,STK33,Cluster_4,-0.09494071193963315,0.2876416239464461,2.089766885789853,1.0
Q86WP2,GPBP1,GPBP1,Cluster_4,-0.6269532423878895,0.6740106287954803,2.089512733351441,1.0
Q96NY9,MUS81,MUS81,Cluster_4,-0.04804870607027473,0.368959454639841,2.0893241421963094,1.0
Q7Z6K3,PTAR1,PTAR1,Cluster_4,-0.07421910686645235,0.2834726293913261,2.087637598065242,1.0
Q9BUR4,WRAP53,WRAP53,Cluster_4,-0.11724096081665791,0.42718703237315664,2.086092169575682,1.0
Q9NW61,PLEKHJ1,PLEKHJ1,Cluster_4,-1.0554248799469754,0.513618109836755,2.081535148489083,1.0
Q7L099,RUFY3,RUFY3,Cluster_4,0.04806133701261347,0.24525734198601137,2.080382979722934,1.0
Q8N448,LNX2,LNX2,Cluster_4,0.3464185869601949,0.3476037486493445,2.0771334978602614,1.0
Q9BSU1,PHAF1,PHAF1,Cluster_4,-0.03416706300401378,0.2859619452098437,2.075366358016378,1.0
Q7Z6I8,C5orf24,C5orf24,Cluster_4,-0.210099957543653,0.30556186201248026,2.073544392470488,1.0
Q13574,DGKZ,DGKZ,Cluster_4,-0.1724085232503719,0.28281188163814136,2.0732476638410766,1.0
P82980,RBP5,RBP5,Cluster_4,0.031378046053950885,0.8440276968303002,2.0726021662464547,1.0
Q9H7F0,ATP13A3,ATP13A3,Cluster_4,-0.027561191693072452,0.36959653201615333,2.0722792951128888,1.0
Q8WUH1,CHURC1,CHURC1,Cluster_4,-0.1406336733020611,0.2669383037823602,2.0719034509964303,1.0
Q9NUV7,SPTLC3,SPTLC3,Cluster_4,-0.14150809700342126,0.42867131948996534,2.0713237597804195,1.0
Q5VUM1,SDHAF4,SDHAF4,Cluster_4,0.02568945567686847,0.5311206324487107,2.0684876827130587,1.0
O95810,CAVIN2,CAVIN2,Cluster_4,0.3443329849696386,0.43060390397767595,2.067810788303273,1.0
Q3L8U1,CHD9,CHD9,Cluster_4,-0.23761570749118163,0.3092342461034006,2.0657719809680053,1.0
Q9BWT7,CARD10,CARD10,Cluster_4,0.13526143395573312,0.3816701162260356,2.06525301017915,1.0
Q96LB3,IFT74,IFT74,Cluster_4,0.08202193771432126,0.3142988463202714,2.0649659843413897,1.0
Q9NUX5,POT1,POT1,Cluster_4,0.4678285151106723,0.7728832122016482,2.0647932664164976,1.0
Q86SR1,GALNT10,GALNT10,Cluster_4,0.1132477551774282,0.403789591562904,2.06423667829284,1.0
Q8NAC3,IL17RC,IL17RC,Cluster_4,0.025167314787597955,0.4295651066475202,2.061509360467202,1.0
Q9Y4G8,RAPGEF2,RAPGEF2,Cluster_4,-0.21413662444005593,0.3408429664065208,2.061305741306178,1.0
Q8TBK2,SETD6,SETD6,Cluster_4,0.010763870053172512,0.28894971301654704,2.060857467188667,1.0
P18440,NAT1,NAT1,Cluster_4,-0.02076276229203896,0.35744631576970665,2.0603631292587608,1.0
O75529,TAF5L,TAF5L,Cluster_4,-0.08744330398655556,0.2293942530113598,2.060222405494674,1.0
O60907,TBL1X,TBL1X,Cluster_4,0.03575437636372294,0.31188885267542377,2.059974623681377,1.0
Q9NUH8,TMEM14B,TMEM14B,Cluster_4,-0.10308277489461931,0.4712241262047444,2.058008233205189,1.0
Q96A25,TMEM106A,TMEM106A,Cluster_4,0.11393474505145504,0.3762797452905676,2.057504878443499,1.0
Q6P1K2,PMF1-BGLAP,PMF1-BGLAP,Cluster_4,-0.013386033788995142,0.322088335796458,2.057154466200433,1.0
P56282,POLE2,POLE2,Cluster_4,-0.19437228224626735,0.3689852159789085,2.056391155573195,1.0
Q96QG7,MTMR9,MTMR9,Cluster_4,-0.06554983698956443,0.6997346420550191,2.0561168304813524,1.0
P33552,CKS2,CKS2,Cluster_4,-0.3861157502241437,0.444549634488991,2.0530886220651148,1.0
P98172,EFNB1,EFNB1,Cluster_4,0.03167774423683614,0.6316772417865562,2.052909654706076,1.0
Q6P2P2,PRMT9,PRMT9,Cluster_4,-0.0671419958657362,0.2853709914949988,2.0516579791099723,1.0
O15519,CFLAR,CFLAR,Cluster_4,-0.13230801270027956,0.9569448343717034,2.0504814780792806,1.0
Q9P2M4,TBC1D14,TBC1D14,Cluster_4,-0.017993047301296364,0.5584284976108483,2.050346584726656,1.0
O60447,EVI5,EVI5,Cluster_4,0.41205024046129857,0.614673669592675,2.049466935388045,1.0
Q92834,RPGR,RPGR,Cluster_4,0.6579715399464686,0.7247580013621863,2.0479197510783944,1.0
Q5SXM8,DNLZ,DNLZ,Cluster_4,0.012626685149603098,0.4657648862796568,2.047887699989367,1.0
O95365,ZBTB7A,ZBTB7A,Cluster_4,-0.09215973227409702,0.2874430878841533,2.04781958717442,1.0
P35227,PCGF2,PCGF2,Cluster_4,0.16066451195429537,0.3110452356988485,2.047321671064225,1.0
Q969U6,FBXW5,FBXW5,Cluster_4,0.11065818269574465,0.7144653897147449,2.0465755442657105,1.0
Q8N196,SIX5,SIX5,Cluster_4,0.29399483067635485,0.5829762653446589,2.038259064344306,1.0
Q63HM1,AFMID,AFMID,Cluster_4,0.0677004246268869,0.24175714337399437,2.0361653195101894,1.0
Q8N5I9,NOPCHAP1,NOPCHAP1,Cluster_4,-0.26803784557050836,0.3780432722004042,2.034608368299597,1.0
P11168,SLC2A2,SLC2A2,Cluster_4,-0.1181097982317686,0.3858103205290945,2.0332048022587905,1.0
Q8N697,SLC15A4,SLC15A4,Cluster_4,-0.054965997009462496,0.30454501808017337,2.0327276261726475,1.0
Q9H2I8,LRMDA,LRMDA,Cluster_4,-0.011652269413426666,0.32847897903859,2.0326185054327297,1.0
Q9Y692,GMEB1,GMEB1,Cluster_4,0.464930292879033,0.6841727117853262,2.0317381102222942,1.0
Q9Y3C1,NOP16,NOP16,Cluster_4,-0.32456802528598677,0.2570744246211083,2.029425548145916,1.0
Q12778,FOXO1,FOXO1,Cluster_4,0.04894762608835532,0.33154139230157575,2.0286024854750444,1.0
Q6XR72,SLC30A10,SLC30A10,Cluster_4,-0.022320115367494075,0.46671950345591323,2.0266186593027022,1.0
Q16670,ZSCAN26,ZSCAN26,Cluster_4,-0.34979934777900357,0.5439620868436018,2.0253421525029385,1.0
Q5RL73,RBM48,RBM48,Cluster_4,-0.16301962415675303,0.6508038832221483,2.0253257304351,1.0
Q15773,MLF2,MLF2,Cluster_4,-0.07127897801096537,0.2139243896613324,2.02401562217921,1.0
O43157,PLXNB1,PLXNB1,Cluster_4,-0.0667415057713244,0.3202436169716029,2.023937200075732,1.0
O60427,FADS1,FADS1,Cluster_4,-0.2789810435375284,0.3384393408506259,2.0219944732131125,1.0
P80365,HSD11B2,HSD11B2,Cluster_4,-0.051670737273439134,0.4517188582868634,2.021884453213348,1.0
Q9H115,NAPB,NAPB,Cluster_4,0.09283017074739137,0.4876247480531695,2.020942873922012,1.0
Q96IZ5,RBM41,RBM41,Cluster_4,-0.4226217980015244,0.32669768345155487,2.0199778576281133,1.0
Q70EL1,USP54,USP54,Cluster_4,-0.11736362204254028,0.336400839986902,2.0196025667168307,1.0
Q96PE2,ARHGEF17,ARHGEF17,Cluster_4,-0.15610957159441927,0.29764249556700767,2.018668571879358,1.0
Q96Q05,TRAPPC9,TRAPPC9,Cluster_4,-0.05414709623413613,0.3407277958611181,2.017577783554824,1.0
Q13371,PDCL,PDCL,Cluster_4,0.08900467766736807,0.34338330570975356,2.0170432787000223,1.0
Q86SE9,PCGF5,PCGF5,Cluster_4,0.0335304563858854,0.3007710889361434,2.016881490251708,1.0
Q6ZS17,RIPOR1,RIPOR1,Cluster_4,0.05353774224522051,0.3308205326484342,2.016366497884558,1.0
O15156,ZBTB7B,ZBTB7B,Cluster_4,-0.15257856111777257,0.28187843180700156,2.0163004852184017,1.0
Q96AX9,MIB2,MIB2,Cluster_4,-0.06518546570472211,0.5408035427319332,2.0162409165391395,1.0
Q9GZN1,ACTR6,ACTR6,Cluster_4,0.14879262889232484,0.3867693765837005,2.015607643050384,1.0
O75177,SS18L1,SS18L1,Cluster_4,0.41972759055176967,0.5465531420323405,2.0155173360357743,1.0
Q9NYW8,RBAK,RBAK,Cluster_4,-0.11379947025496849,0.7625661431816948,2.014872914964082,1.0
Q86SZ2,TRAPPC6B,TRAPPC6B,Cluster_4,-0.04355042265462784,0.25992360428490746,2.014741825223311,1.0
Q8NCP5,ZBTB44,ZBTB44,Cluster_4,0.191211308791653,0.7495220636712645,2.013896005306206,1.0
Q9NRI5,DISC1,DISC1,Cluster_4,0.2520137937920254,0.72808229964583,2.0132495534791985,1.0
Q14CW9,ATXN7L3,ATXN7L3,Cluster_4,-0.3019439302619685,0.24800527322519111,2.0122640217457644,1.0
Q659A1,ICE2,ICE2,Cluster_4,-0.08214695449431869,0.24001588882808542,2.012244883412242,1.0
Q99622,C12orf57,C12orf57,Cluster_4,0.06452907204241398,0.3914591588987509,2.012108362294395,1.0
Q96SI1,KCTD15,KCTD15,Cluster_4,0.010381734723339591,0.39887852473431246,2.008652908798865,1.0
Q92902,HPS1,HPS1,Cluster_4,0.4285430382422352,0.7983779377187886,2.0057571041052924,1.0
Q969G6,RFK,RFK,Cluster_4,-0.04134758394049089,0.3173169675670781,2.005664884695207,1.0
Q68DK2,ZFYVE26,ZFYVE26,Cluster_4,-0.03326866322796689,0.3238480988691214,2.0050276812713435,1.0
O60658,PDE8A,PDE8A,Cluster_4,-0.07345309759635976,0.28834527955832245,2.0038454639025023,1.0
Q15327,ANKRD1,ANKRD1,Cluster_4,-0.017682353803796253,0.5168675856727227,2.003429763426581,1.0
Q92844,TANK,TANK,Cluster_4,0.1410005461066281,0.36689246484993204,2.002184727258173,1.0
P49760,CLK2,CLK2,Cluster_4,-0.11207181646673463,0.2988170289973217,1.9993998339363088,1.0
Q9Y6Y0,IVNS1ABP,IVNS1ABP,Cluster_4,-0.1733051510457905,0.4081679978753569,1.999346160972869,1.0
Q86XJ1,GAS2L3,GAS2L3,Cluster_4,-0.5632786300477891,0.6681607189113264,1.9973669035935784,1.0
Q8N883,ZNF614,ZNF614,Cluster_4,-0.4230939659436078,0.5584315767995899,1.996038280261585,1.0
Q6FIF0,ZFAND6,ZFAND6,Cluster_4,0.04425283221044645,0.2569269822125857,1.995939685823167,1.0
Q69YH5,CDCA2,CDCA2,Cluster_4,-0.4546238593174002,0.4457435407987127,1.9940644049024137,1.0
Q8TDR0,TRAF3IP1,TRAF3IP1,Cluster_4,-0.5139680512327917,0.4686977800276656,1.9918503915384,1.0
Q6P1L5,FAM117B,FAM117B,Cluster_4,-0.2527860285847306,0.30449073036979507,1.9915203092022613,1.0
O94964,MTCL2,MTCL2,Cluster_4,-0.2677941604311683,0.2682629301720947,1.9910607812537968,1.0
P16415,ZNF823,ZNF823,Cluster_4,0.3334583256094385,0.6109658647454209,1.9899693445544104,1.0
Q2LD37,BLTP1,BLTP1,Cluster_4,0.12338394499898281,0.49585432447531963,1.9899110479651647,1.0
Q9GZM8,NDEL1,NDEL1,Cluster_4,0.5929352580479397,0.6280048374894307,1.9891520264504687,1.0
P16144,ITGB4,ITGB4,Cluster_4,0.08555622601003308,0.5438049177113625,1.9878279166490405,1.0
Q96FC9,DDX11,DDX11,Cluster_4,-0.06540670448080065,0.9532854549579959,1.9859347353729968,1.0
Q9P2S5,WRAP73,WRAP73,Cluster_4,-0.11962721188295987,0.7055650920558107,1.98537201220794,1.0
Q96LZ7,RMDN2,RMDN2,Cluster_4,0.04169453486662887,0.3321649979115163,1.9847761490485745,1.0
P57775,FBXW4,FBXW4,Cluster_4,0.11606491050096047,0.4597150802075657,1.982336225895725,1.0
Q96MC6,SLC71A1,SLC71A1,Cluster_4,0.15245393397768986,0.4115166974138312,1.9811787349631675,1.0
Q9Y3E2,BOLA1,BOLA1,Cluster_4,0.3891631773054022,0.7123455250263366,1.9790847272219096,1.0
Q29983,MICA,MICA,Cluster_4,-0.2193339436323557,0.8255046002333242,1.9784546185196843,1.0
Q96KB5,PBK,PBK,Cluster_4,-0.20874396904126813,0.4116150718757089,1.97475258526546,1.0
Q96JN8,NEURL4,NEURL4,Cluster_4,-0.48449063714194135,0.7839634303654075,1.9747464768939624,1.0
Q9UHQ1,NARF,NARF,Cluster_4,0.043707521969877004,0.32632760650182485,1.9747353527174385,1.0
Q8IWU5,SULF2,SULF2,Cluster_4,-0.5347329532620271,0.6500089587669564,1.97208268941921,1.0
O00635,TRIM38,TRIM38,Cluster_4,-0.08163481264087921,0.32304896418979134,1.9713708861939097,1.0
Q6NUT3,MFSD12,MFSD12,Cluster_4,0.4621895423295434,0.46756093630437606,1.9707687953291464,1.0
Q86TG7,PEG10,PEG10,Cluster_4,-0.16500467639419852,0.31036166575127133,1.9684937708590624,1.0
Q13285,NR5A1,NR5A1,Cluster_4,-0.1660579297286538,0.24310872241584108,1.9675006613346149,1.0
Q8TD55,PLEKHO2,PLEKHO2,Cluster_4,-0.12978226465028952,0.32483004275478744,1.964168073273738,1.0
Q9HAU8,RNPEPL1,RNPEPL1,Cluster_4,-0.15469096574089175,0.6547277143774741,1.963296795559419,1.0
Q5M775,SPECC1,SPECC1,Cluster_4,0.12450097329286323,0.30811304329644784,1.960594169970557,1.0
Q8IVU1,IGDCC3,IGDCC3,Cluster_4,-0.08916670069732226,0.5829900539141954,1.959268769674672,1.0
O15391,YY2,YY2,Cluster_4,-0.10713833994411462,0.6557806299825755,1.958772728166896,1.0
Q96S06,LMF1,LMF1,Cluster_4,-0.1528804255142252,0.25563764306829184,1.9574351777451648,1.0
O15297,PPM1D,PPM1D,Cluster_4,-0.22405842001964682,0.34394123231069235,1.9565328049782649,1.0
O95405,ZFYVE9,ZFYVE9,Cluster_4,-0.02772053944587924,0.28621710264087247,1.955849889085112,1.0
Q9HBA0,TRPV4,TRPV4,Cluster_4,-0.06519558825085599,0.4097909860545943,1.953556144301437,1.0
O60299,LZTS3,LZTS3,Cluster_4,0.5803038478124681,0.6504559558306453,1.953456247540149,1.0
O75317,USP12,USP12,Cluster_4,-0.4089076565827088,0.6870351634839161,1.953128827626773,1.0
Q8TBZ3,WDR20,WDR20,Cluster_4,-0.22815019593531213,0.23164535717367085,1.9531032708731324,1.0
Q9UBC1,NFKBIL1,NFKBIL1,Cluster_4,0.08110199985970189,0.2595195015980147,1.947425461494431,1.0
Q9HA38,ZMAT3,ZMAT3,Cluster_4,-0.183699054058014,0.2454012485380101,1.9467102147034008,1.0
Q9HC44,GPBP1L1,GPBP1L1,Cluster_4,-0.12061844371460874,0.3293870979489574,1.946204071239848,1.0
Q9GZU7,CTDSP1,CTDSP1,Cluster_4,-0.11509521884592515,0.2498419010985679,1.9458809347105583,1.0
Q13105,ZBTB17,ZBTB17,Cluster_4,0.19231008232720248,0.4036668997910683,1.9451885884645144,1.0
P60602,ROMO1,ROMO1,Cluster_4,-0.0931465641462749,0.26312333920345843,1.9422327573908584,1.0
Q8NEZ4,KMT2C,KMT2C,Cluster_4,-0.2244355770117724,0.37026320733746554,1.939648092401557,1.0
Q5TCQ9,MAGI3,MAGI3,Cluster_4,-0.2807441939121942,0.26222866354261914,1.9396413632348608,1.0
Q96F45,ZNF503,ZNF503,Cluster_4,0.15940153411883,0.391374405911273,1.9396280708572,1.0
Q6PCB0,VWA1,VWA1,Cluster_4,-0.0200350956513667,0.3174569753720399,1.939222799302449,1.0
Q9H1U4,MEGF9,MEGF9,Cluster_4,0.2865378569897909,0.7299501461044353,1.938857412299825,1.0
Q8IZ13,FAM200C,FAM200C,Cluster_4,-0.1258425639425744,0.49817399491952363,1.937852561622336,1.0
Q9Y252,RNF6,RNF6,Cluster_4,-0.04946639658661657,0.6938759624307728,1.937314173252986,1.0
Q9BZD4,NUF2,NUF2,Cluster_4,-0.20592881213539968,0.358217062145385,1.9329232432461296,1.0
Q9UIY3,RWDD2A,RWDD2A,Cluster_4,0.036221354609625916,0.6137922351639377,1.9328156957277027,1.0
P18827,SDC1,SDC1,Cluster_4,-0.04806735130829163,0.31348823053008384,1.9323570428721235,1.0
Q6PL18,ATAD2,ATAD2,Cluster_4,-0.0791146575712051,0.38257282934883874,1.9313480537882413,1.0
P21359,NF1,NF1,Cluster_4,0.015657410875319838,0.25568976650703734,1.9306554926717665,1.0
P10074,ZBTB48,ZBTB48,Cluster_4,-0.02816657281422673,0.6179028317544588,1.929005135340807,1.0
O75528,TADA3,TADA3,Cluster_4,-0.28192767416119524,0.3118037915962767,1.9281986899363872,1.0
P27540,ARNT,ARNT,Cluster_4,0.10466400210485868,0.33684685052680435,1.9275516571309108,1.0
P43250,GRK6,GRK6,Cluster_4,-0.17582244840269418,0.3770704226863094,1.9272304284882456,1.0
Q9Y2U5,MAP3K2,MAP3K2,Cluster_4,-0.1810348162443191,0.24549552143307413,1.926233553018932,1.0
Q5VVQ6,YOD1,YOD1,Cluster_4,-0.05765968586624083,0.4036892127382573,1.9256197305046925,1.0
Q8N4N3,KLHL36,KLHL36,Cluster_4,-0.10805020064885784,0.2338470327216971,1.9227323205274445,1.0
Q86VV8,RTTN,RTTN,Cluster_4,-0.08097976047546684,0.3184695348275487,1.918910420360083,1.0
O75771,RAD51D,RAD51D,Cluster_4,0.2003534064632566,0.622080961074832,1.9184426238045145,1.0
Q9NRM0,SLC2A9,SLC2A9,Cluster_4,-0.034466417932762464,0.35119371856466025,1.917679682661122,1.0
Q8N4P3,HDDC3,HDDC3,Cluster_4,0.0432546028344447,0.3131041039331005,1.9175428820880496,1.0
A1L390,PLEKHG3,PLEKHG3,Cluster_4,-0.2124029783877603,0.618365009324958,1.9165559920221968,1.0
O43303,CCP110,CCP110,Cluster_4,0.11755528757453165,0.5068183668974284,1.9162601910107624,1.0
Q8NEL9,DDHD1,DDHD1,Cluster_4,0.45600681616017413,0.7595333899217616,1.914230801806294,1.0
Q08999,RBL2,RBL2,Cluster_4,0.11243652619817847,0.31407640755463884,1.9140544981339431,1.0
Q8NBQ7,AQP11,AQP11,Cluster_4,-0.12989379534059173,0.5301885890922257,1.9138082817685955,1.0
Q9UHP3,USP25,USP25,Cluster_4,0.09785135443710621,0.29563568960478953,1.91140423581528,1.0
P79522,PRR3,PRR3,Cluster_4,-0.3828587625070072,0.29000913426028563,1.9113484750906764,1.0
Q9UNA1,ARHGAP26,ARHGAP26,Cluster_4,-0.3426470670963787,0.3996054949709595,1.911171503225189,1.0
O60906,SMPD2,SMPD2,Cluster_4,0.48816771896408456,0.5456728731565875,1.908311024272156,1.0
Q9HAW0,BRF2,BRF2,Cluster_4,-0.14750330111748006,0.4451723806788166,1.907879728766032,1.0
Q8N371,KDM8,KDM8,Cluster_4,0.19477043366794103,0.3714989527979821,1.907045743379946,1.0
Q96IK5,GMCL1,GMCL1,Cluster_4,-0.1810692691339518,0.5861523165680455,1.906853619204128,1.0
Q93063,EXT2,EXT2,Cluster_4,-0.06669928773344587,0.24050332614212394,1.9053068587640745,1.0
Q9P215,POGK,POGK,Cluster_4,-0.02148252230729811,0.2933734947728637,1.9047310199982728,1.0
O00168,FXYD1,FXYD1,Cluster_4,0.48380286300259023,0.43238670584037964,1.9031326319648367,1.0
Q5VT25,CDC42BPA,CDC42BPA,Cluster_4,-0.06244952205875352,0.37584455238620695,1.9030847266355675,1.0
Q05932,FPGS,FPGS,Cluster_4,0.013526408802541997,0.397099337517576,1.9015717555502365,1.0
Q8N4B1,PHETA1,PHETA1,Cluster_4,-0.08228853215454189,0.37802514295269163,1.9000702530320128,1.0
Q9H2A7,CXCL16,CXCL16,Cluster_4,0.15622583649620184,0.5452612453416932,1.8990906756331167,1.0
O43439,CBFA2T2,CBFA2T2,Cluster_4,0.0659919273659528,0.760106177791565,1.898901748245521,1.0
Q9BWG6,SCNM1,SCNM1,Cluster_4,0.4728173612716931,0.7838168328392225,1.898564651909544,1.0
Q9H6K1,ILRUN,ILRUN,Cluster_4,0.140194053750605,0.709021220128225,1.897767288468927,1.0
Q9ULM3,YEATS2,YEATS2,Cluster_4,-0.07590778759933552,0.24972976957867082,1.8963656607653403,1.0
Q9UHY8,FEZ2,FEZ2,Cluster_4,-0.03978532205258587,0.27519376221866376,1.8962852023429784,1.0
O75362,ZNF217,ZNF217,Cluster_4,-0.2593320200304949,0.2728918705875898,1.8961617017989525,1.0
Q9UMX1,SUFU,SUFU,Cluster_4,-0.14604547105789473,0.7319640203797723,1.89571473366094,1.0
Q96EY9,ADAT3,ADAT3,Cluster_4,0.18627468489145457,0.24734627799362274,1.8946954213442413,1.0
Q6DCA0,AMMECR1L,AMMECR1L,Cluster_4,-0.10785946415742358,0.3020431521372243,1.8926172103942,1.0
Q8N8N7,PTGR2,PTGR2,Cluster_4,0.11328855727140424,0.2610792422223834,1.8900816988063165,1.0
Q9NZJ6,COQ3,COQ3,Cluster_4,-0.038413349331736166,0.2587050588732297,1.8886186805746377,1.0
Q9H7X2,C1orf115,C1orf115,Cluster_4,-0.17755582375365767,0.7239520245713374,1.8873668670322008,1.0
P53804,TTC3,TTC3,Cluster_4,-0.1603297485393683,0.2964347183189892,1.887207787636584,1.0
Q4KMQ1,TPRN,TPRN,Cluster_4,-0.28909976259232306,0.2694203761778247,1.8866628741450988,1.0
P00374,DHFR,DHFR,Cluster_4,-0.10158601307148236,0.2726624025607016,1.886629011857277,1.0
Q8TF46,DIS3L,DIS3L,Cluster_4,-0.19050866575190903,0.2700146091000005,1.8866207762448648,1.0
P17098,ZNF8,ZNF8,Cluster_4,0.170525006854404,0.6394828331560574,1.8857774347619216,1.0
P34810,CD68,CD68,Cluster_4,0.5813744641268744,0.5668361521991476,1.8847610948434923,1.0
Q16342,PDCD2,PDCD2,Cluster_4,-0.14633433734639317,0.3161065860521953,1.8845578952776272,1.0
O95243,MBD4,MBD4,Cluster_4,-0.2620471734196282,0.23362630874415893,1.88249249030832,1.0
P03897,MT-ND3,MT-ND3,Cluster_4,-0.04419539189687935,0.2246843382103087,1.881069357358492,1.0
Q969J2,ZKSCAN4,ZKSCAN4,Cluster_4,0.21141311050232112,0.7530453290558583,1.880020922357588,1.0
Q5T7V8,GORAB,GORAB,Cluster_4,0.1064556832493128,0.6256615474938473,1.8799145954112413,1.0
Q8WUD6,CHPT1,CHPT1,Cluster_4,-0.07762241915281547,0.2967461781472413,1.8788052840770173,1.0
Q6ZV73,FGD6,FGD6,Cluster_4,-0.17896048989461089,0.449100980530473,1.87557580589365,1.0
O15230,LAMA5,LAMA5,Cluster_4,-0.09866220493148961,0.28407107799273523,1.8753894129773343,1.0
Q8WYH8,ING5,ING5,Cluster_4,-0.32827935756560234,0.27764497965085433,1.874970706383728,1.0
Q7L5L3,GDPD3,GDPD3,Cluster_4,0.25594777017113024,0.38537171210740895,1.8735478523000069,1.0
Q9Y597,KCTD3,KCTD3,Cluster_4,-0.19580670697645347,0.2251346864338444,1.8732697873530029,1.0
Q86SQ9,DHDDS,DHDDS,Cluster_4,0.18292346931511785,0.3220184070679185,1.87326243266072,1.0
P04233,CD74,CD74,Cluster_4,-0.0758894124885478,0.28289822270641596,1.8727214043186144,1.0
Q8WVK7,SKA2,SKA2,Cluster_4,-0.10619611114305934,0.8084625306959191,1.8723050871785425,1.0
Q9UPM8,AP4E1,AP4E1,Cluster_4,-0.0765734421049955,0.3230994757751276,1.870999288436046,1.0
Q92622,RUBCN,RUBCN,Cluster_4,-0.3131893692915887,0.5148910049981633,1.8700685134885653,1.0
Q92994,BRF1,BRF1,Cluster_4,0.8445928613789816,0.5451825349427396,1.8680030067845583,1.0
P31641,SLC6A6,SLC6A6,Cluster_4,-0.20184780267858254,0.5021072635683692,1.8664394025498297,1.0
Q8TEK3,DOT1L,DOT1L,Cluster_4,-0.21265798864360108,0.203788769285964,1.8656183621962936,1.0
Q9H3Q1,CDC42EP4,CDC42EP4,Cluster_4,-0.06816707756162334,0.3975727377619858,1.8651449482080904,1.0
Q8IZR5,CMTM4,CMTM4,Cluster_4,0.17173389014614476,0.3160238885153127,1.861932734082302,1.0
P54259,ATN1,ATN1,Cluster_4,-0.25190041512004246,0.7003174896287787,1.8615224511592297,1.0
Q9BW66,CINP,CINP,Cluster_4,0.20663089835279147,0.5943393419914715,1.8605895065345983,1.0
